latitude,longitude
41.71864268,-87.6706886
41.7391596,-87.61944487
41.99090626,-87.72012467
41.66228307,-87.55319809
41.78511432,-87.74351394
41.81269394,-87.73125483
41.99689043,-87.82004979
41.73611947,-87.72754459
41.70061185,-87.64628436
41.98705539,-87.77538668
41.97285721,-87.69883274
41.74278883,-87.68444152
41.70265779,-87.64148737
41.66941541,-87.55925726
41.95555208,-87.78053281
41.73677502,-87.66794849
41.70347274,-87.66701024
41.95740158,-87.77937343
41.84576071,-87.66589555
41.83902935,-87.62516167
41.70786799,-87.65137457
41.9718711,-87.69273443
41.93518061,-87.78949263
41.91464385,-87.67633649
41.93650689,-87.73293271
42.00482957,-87.77992615
41.67131455,-87.65387612
41.66570027,-87.61736565
41.96857671,-87.64371402
41.68566017,-87.68833275
41.98902306,-87.7810783
41.78658787,-87.67719456
41.77533038,-87.79834603
41.78768958,-87.78529941
41.71293979,-87.72111839
41.99823389,-87.79346641
41.71321226,-87.681831
41.76839623,-87.67772454
41.96564104,-87.73061114
41.78074797,-87.76916026
41.71604621,-87.58482053
41.72394711,-87.64449728
41.84637659,-87.65160855
41.73753933,-87.73244828
41.72300181,-87.61296419
41.65477734,-87.55078208
41.71521699,-87.66204322
41.9750976,-87.64703069
41.71106015,-87.56697269
41.71679982,-87.55979507
41.98796266,-87.78084102
41.96412906,-87.66517999
41.70102489,-87.61115155
41.98016844,-87.80697696
42.0195015,-87.68579065
41.81106389,-87.70162779
41.95605896,-87.74182639
41.73126827,-87.54292287
41.86004213,-87.69936923
41.97028977,-87.67419478
41.86562329,-87.76310603
41.70094765,-87.72071216
41.73242738,-87.5827729
41.76228863,-87.6002753
41.9440073,-87.80326056
41.83152973,-87.7186467
41.71928081,-87.62359523
41.79089457,-87.74152845
41.69259696,-87.71309879
41.73908144,-87.67530407
41.83317755,-87.68639517
41.77573337,-87.73854064
41.73563805,-87.7336018
41.79055338,-87.59022855
41.68807944,-87.65197534
41.99645193,-87.73619551
41.7078395,-87.65258708
41.74000427,-87.59034996
41.88023932,-87.66256614
41.81668394,-87.74338578
41.91671003,-87.65088991
41.72031406,-87.54828417
41.94260035,-87.79342873
41.80358202,-87.60158364
41.75270058,-87.72339038
41.81401374,-87.64567537
41.69528063,-87.63642561
41.78325396,-87.7241092
41.91694882,-87.65089839
41.87907876,-87.65559775
41.84441595,-87.65743538
41.79171087,-87.585063
41.99424163,-87.73860362
41.74013093,-87.5938184
41.71182901,-87.64417619
41.66525708,-87.62735098
41.88901339,-87.76882932
41.88055567,-87.62077417
41.73940395,-87.59258096
41.73947538,-87.72280471
41.74905513,-87.62870931
41.71747319,-87.58945941
41.95955199,-87.73698502
41.68392259,-87.53646269
41.99297272,-87.78754789
41.95711103,-87.74096371
41.65828397,-87.53988205
41.80568473,-87.70506238
41.68744271,-87.60412038
41.92648862,-87.63146756
41.66408963,-87.64024618
41.97241949,-87.7208095
41.84963637,-87.64647583
41.94074242,-87.79457648
41.96231967,-87.83834376
42.00274943,-87.814587
41.67519094,-87.6285858
41.77244606,-87.73967079
41.74276814,-87.68563994
41.71804815,-87.59949263
41.98064699,-87.81383593
41.71903746,-87.63223504
41.84209575,-87.70006387
41.6926082,-87.59690766
41.97112161,-87.77463217
41.67872791,-87.68442288
41.94745279,-87.8279345
41.73234258,-87.56209257
41.92240511,-87.66079451
41.96882863,-87.67350383
41.77227863,-87.739665
41.69455688,-87.52702389
41.78074797,-87.76916026
41.94433445,-87.78872748
41.68602241,-87.67000932
41.99268763,-87.72639423
41.7735837,-87.65191434
41.69504394,-87.67159362
41.6718136,-87.64779856
41.97432287,-87.89649895
41.97643865,-87.71599376
41.736084,-87.72085468
41.87589445,-87.70413654
41.95117425,-87.69816187
41.7424134,-87.54180052
41.95555208,-87.78053281
41.75405062,-87.59433664
41.9838712,-87.71622724
41.7545489,-87.62731519
41.73759335,-87.731235
41.71928081,-87.62359523
41.86992922,-87.67633929
41.82087262,-87.63131239
41.70148473,-87.71339789
41.99579061,-87.80805121
41.89512604,-87.73915309
41.69038786,-87.65902824
41.93464651,-87.67155927
41.69212552,-87.7203675
41.84214918,-87.65047538
42.00413456,-87.69370964
42.0118964,-87.70738279
41.75616472,-87.68300938
41.83875822,-87.72226194
41.73911114,-87.61782956
41.98683764,-87.8083455
41.66346321,-87.62127343
41.94608703,-87.79844263
41.65276221,-87.53866912
41.72207233,-87.67966087
41.99902303,-87.796138
41.97773522,-87.75579234
41.79180986,-87.64752624
41.93805649,-87.83608728
41.8462156,-87.64853467
41.81963949,-87.64338465
41.99354855,-87.80804021
41.78051126,-87.57707216
41.71707983,-87.53770147
41.7137956,-87.62727057
41.70025883,-87.69995971
41.94603268,-87.66641293
41.78949371,-87.77924096
41.73085537,-87.56704519
41.79907923,-87.76126481
41.79059235,-87.71082759
41.86952003,-87.6407925
41.76543787,-87.60310224
41.74234317,-87.57284832
41.72934244,-87.64221225
41.78658787,-87.67719456
41.80483781,-87.75164064
41.95081241,-87.73239042
41.74808528,-87.73288864
41.65274285,-87.53745818
41.71907366,-87.55474231
41.94288281,-87.79222072
41.79429513,-87.72686873
41.74684499,-87.58937329
41.93333975,-87.78212122
41.69274349,-87.54131868
41.74278883,-87.68444152
41.98680134,-87.69109141
41.79374166,-87.75252942
41.73857692,-87.58060549
41.9122968,-87.62765154
41.95987939,-87.73979462
41.75485965,-87.68419534
41.7264074,-87.6191025
41.93510042,-87.78705295
41.81258547,-87.74207348
41.68878828,-87.69711766
41.72403761,-87.67972155
41.79882219,-87.78566667
41.75352264,-87.69784579
41.97025209,-87.74184219
41.94183093,-87.79496061
41.83800593,-87.71705814
41.69357058,-87.63637084
42.0049388,-87.81508431
41.69681204,-87.53045597
41.91551763,-87.63288474
41.85263677,-87.64388171
41.72588238,-87.6745376
41.79085762,-87.60777157
41.73107469,-87.55719854
41.6926906,-87.71062277
41.74129049,-87.61788965
41.94726626,-87.81563255
41.86589903,-87.68913091
41.68229757,-87.53403732
41.69498841,-87.54132775
41.95143643,-87.66742637
41.95272768,-87.70920831
41.74204357,-87.72946392
41.82087262,-87.63131239
41.66039234,-87.58879926
41.78905784,-87.60610876
41.71414273,-87.65157928
41.98683764,-87.8083455
41.74717132,-87.69865965
41.66019737,-87.55806486
41.97116975,-87.79038541
41.69290465,-87.53407443
41.80356281,-87.60158385
41.72430949,-87.63723294
41.76900192,-87.72861365
41.78636437,-87.77792954
41.95087086,-87.69937434
41.67189908,-87.63329582
41.81087723,-87.70161862
41.94535631,-87.70410464
41.72426534,-87.66823509
41.68033898,-87.65173486
41.94881925,-87.73801878
41.80334745,-87.7515991
41.7008534,-87.64629278
41.76188246,-87.71864844
41.77611888,-87.73246225
41.89876345,-87.74206158
41.77225432,-87.73235168
41.94868384,-87.78637456
41.79412236,-87.73054121
41.71947709,-87.61895581
41.822943,-87.65573146
41.761419,-87.62482078
42.01200811,-87.78101199
41.77687139,-87.7544891
41.79704426,-87.57979701
41.7830517,-87.73999462
41.73453725,-87.57808801
41.98334155,-87.73963929
41.80085791,-87.70162901
41.79712633,-87.59497151
41.74349521,-87.68269386
41.9353873,-87.79316615
41.74620096,-87.63679498
41.78909448,-87.70587711
41.96768315,-87.6761742
41.7945048,-87.73177714
41.93029785,-87.6944956
41.99287668,-87.78754871
41.98295203,-87.7651572
41.72447686,-87.62066243
41.80643509,-87.65276207
41.79767217,-87.73186488
41.68917566,-87.53890212
41.9828166,-87.67459523
41.92949083,-87.80277072
41.78846319,-87.76214391
41.69519491,-87.6715994
41.69505491,-87.67159351
41.98720663,-87.77828014
41.86578363,-87.75238814
41.78738536,-87.70950924
41.69255714,-87.66724374
41.7712128,-87.73628756
41.85645314,-87.70045451
41.79623666,-87.73549793
41.95685094,-87.76552514
41.71272179,-87.6858501
41.6929103,-87.53528263
41.69858783,-87.52461539
41.79126208,-87.79154326
41.66471183,-87.63062881
41.71954607,-87.59470645
41.98727329,-87.67461549
42.00355605,-87.90870897
41.73992804,-87.57698425
41.85857957,-87.62562879
41.83436615,-87.7047416
41.97734608,-87.75973097
41.79052858,-87.72921077
41.96759322,-87.69132116
41.97252549,-87.73308365
41.82439246,-87.64473882
41.64579585,-87.54247201
41.80817694,-87.70063645
41.69708967,-87.69707612
41.72787397,-87.63852795
41.97554801,-87.72651654
41.81421789,-87.60057485
41.79282998,-87.58666351
41.78635134,-87.7657194
41.98471326,-87.80230144
41.94431524,-87.78872764
41.71236368,-87.61146781
41.68004819,-87.67290406
41.99722628,-87.71963725
41.81876151,-87.72396354
41.77731968,-87.80004896
41.90287154,-87.70285055
41.74830996,-87.68145793
41.97114154,-87.70122164
41.90962367,-87.79358546
41.69040934,-87.70444256
41.69485942,-87.54132568
41.98345327,-87.73210565
41.78783851,-87.59308335
41.85223598,-87.64386032
42.00999926,-87.82000697
41.94920898,-87.83292008
41.69457516,-87.7009272
41.6601552,-87.59329959
41.78589693,-87.60402513
41.99868132,-87.89385281
41.81394771,-87.65860319
41.67922897,-87.66837689
41.77470522,-87.79669782
41.8296326,-87.65930443
41.64618709,-87.61722683
41.77439427,-87.72753283
41.79684808,-87.78316768
41.96901617,-87.73792637
41.98289295,-87.72213619
41.96735854,-87.64375657
41.99198108,-87.79841537
42.00082337,-87.66924786
41.78631063,-87.78158575
41.79037674,-87.73533237
41.96303904,-87.77954888
41.98949466,-87.6932824
41.81475749,-87.69563041
41.73431266,-87.57565424
41.74176915,-87.59039557
41.8751955,-87.66540946
41.80520267,-87.74675914
41.94724104,-87.83284357
41.92113376,-87.63177243
41.96473098,-87.78043141
41.93014908,-87.72937617
41.71756455,-87.60068855
41.70701356,-87.66712017
41.7565506,-87.70752461
41.72006101,-87.57102321
41.85635047,-87.70024996
41.95140061,-87.79743137
41.69812726,-87.68874647
41.82667668,-87.68111117
41.8672845,-87.63642569
41.98892784,-87.78640905
42.0080081,-87.65990463
41.9754698,-87.73409308
42.00163337,-87.70341066
41.71091342,-87.6781295
41.72468276,-87.6372399
41.68040279,-87.65416856
41.69041509,-87.71053854
41.83836204,-87.70729698
41.80671533,-87.71240278
41.99238617,-87.794086
41.99936811,-87.7618988
41.91390484,-87.75582439
41.91546319,-87.65862251
41.74542159,-87.54306077
41.72482162,-87.61784893
41.97292589,-87.79035211
41.92260683,-87.73072971
41.77600377,-87.75223122
41.78889272,-87.72916012
41.71065032,-87.59320782
41.95432308,-87.6664368
41.72289619,-87.5402525
41.72444123,-87.63723519
41.86159432,-87.65732058
41.72726822,-87.5632999
41.70834501,-87.61745301
41.80473682,-87.74796643
41.99593474,-87.81989193
41.96735854,-87.64375657
41.78869022,-87.59153347
41.78139746,-87.74116848
41.82317339,-87.66366472
41.90241887,-87.74207928
41.97283261,-87.79035658
41.6941881,-87.61104496
41.94741108,-87.83408104
41.7751766,-87.75092255
41.78005444,-87.57854774
41.78934294,-87.80015467
42.00361148,-87.69735728
41.9353626,-87.81398308
41.99809296,-87.79618261
41.84633734,-87.65424781
41.73920446,-87.61783219
41.99282267,-87.82108673
41.93713821,-87.81037783
41.84226187,-87.6626143
41.79519521,-87.7916605
41.96585102,-87.67252338
41.88085764,-87.62211849
41.68716435,-87.68838363
41.69679721,-87.54256516
41.7187183,-87.53890832
41.68829379,-87.67749869
41.74748161,-87.71940147
41.99608752,-87.74107327
41.9828166,-87.67459523
41.70244317,-87.65242063
41.78507595,-87.77821933
41.78630816,-87.77426328
41.89704548,-87.61719331
41.99618351,-87.79864505
41.73127837,-87.56463684
41.98427734,-87.88122202
41.99509297,-87.65554176
41.87252147,-87.65120963
41.77942714,-87.76177681
41.69614218,-87.70593557
41.6591527,-87.63528193
41.72747133,-87.5633048
41.81869102,-87.64952503
41.66284513,-87.55636061
41.80880201,-87.64975492
41.68551134,-87.53405978
41.98262121,-87.78172578
41.98728778,-87.79008295
41.97212518,-87.70394052
41.82944833,-87.69724951
41.96845221,-87.64491779
41.7970172,-87.71395968
41.83800593,-87.71705814
41.72272313,-87.55467261
41.97726043,-87.75961405
41.7137956,-87.62727057
41.783777,-87.63022123
41.78060532,-87.77648334
41.91067343,-87.66453641
41.79645262,-87.73428204
41.71707983,-87.53770147
41.81400942,-87.62731919
41.78436488,-87.79370965
41.94954707,-87.81328346
41.73103113,-87.67508949
41.70378023,-87.53286678
41.94187264,-87.69889008
41.73597764,-87.72511311
41.79901587,-87.7734707
41.71322407,-87.53889174
41.97997964,-87.69905626
41.9894011,-87.7913046
41.98906991,-87.78398012
42.01186955,-87.70849799
41.91351321,-87.79612818
41.7089733,-87.66339366
41.99815641,-87.75720436
41.89169188,-87.69005076
41.95830989,-87.70326764
41.72156858,-87.60328778
41.91343061,-87.78676749
41.91518722,-87.73930874
41.7276769,-87.66404562
41.67819191,-87.67510475
41.9615061,-87.7370293
41.96044205,-87.68501387
41.98523421,-87.78815468
41.9334188,-87.8053659
41.78949371,-87.77924096
41.81144459,-87.65854509
41.71862787,-87.66907342
41.78777895,-87.79141125
42.01754819,-87.80900563
41.69459533,-87.53528377
41.95776303,-87.76573028
41.99608419,-87.7190302
41.77689883,-87.75448885
41.69690274,-87.64373872
41.97423911,-87.80121901
41.79062656,-87.58670008
41.69360072,-87.6399917
41.68551921,-87.68571654
41.77559023,-87.78363169
41.81934207,-87.6556557
41.70032786,-87.52697744
41.69475129,-87.66465437
41.70194017,-87.5437765
41.73064795,-87.57799436
41.74642869,-87.61802682
41.94243516,-87.80690515
41.69876079,-87.68137635
41.97780765,-87.72829716
41.79751264,-87.76244864
41.76608758,-87.67952952
41.98940702,-87.77254115
41.77520993,-87.74830098
41.69087916,-87.53286565
41.96892115,-87.80485221
41.88901115,-87.76893217
41.74202682,-87.73623555
41.85401368,-87.61906838
41.99387723,-87.75646308
41.91430235,-87.70856878
41.87122594,-87.65116833
41.97250038,-87.69881789
41.81503476,-87.60301601
41.97104178,-87.76010746
41.98218992,-87.70276009
41.68991072,-87.64108943
41.77040236,-87.60570732
41.94954853,-87.66650127
41.74631712,-87.72958878
41.84168806,-87.73299421
41.69715437,-87.64131567
41.93327059,-87.80535977
41.83451838,-87.68279658
41.70475334,-87.6149184
41.74439765,-87.67299622
41.74749414,-87.5467475
41.8619234,-87.62941714
41.83240545,-87.65344473
41.80843416,-87.59519013
41.83576217,-87.63162307
41.97855591,-87.71118488
41.71475755,-87.67945663
41.99505453,-87.65553849
41.98394378,-87.7053211
41.94248783,-87.793426
41.83757667,-87.68494539
41.96952965,-87.68528577
41.71525654,-87.57239123
41.77064367,-87.57887435
41.69758294,-87.6110619
41.88317914,-87.61548267
41.71679982,-87.55979507
41.70110021,-87.70726425
41.97019026,-87.67263665
41.73565513,-87.67362436
41.84187206,-87.65140681
41.94028896,-87.73461003
41.89169188,-87.69005076
41.95399572,-87.69378843
41.84022364,-87.71712127
41.98720663,-87.77828014
41.95978078,-87.6682366
41.92820828,-87.79782764
41.74210886,-87.72571115
41.93526928,-87.81398016
41.71160204,-87.64660318
41.74758028,-87.69867028
41.87164298,-87.64380233
41.99631424,-87.79374015
41.74710123,-87.56615944
41.6872399,-87.67269505
41.94255143,-87.79586979
41.71630119,-87.62149264
41.73110567,-87.56098265
41.93306749,-87.8053541
41.72761925,-87.66404255
41.7133622,-87.64907866
41.70555972,-87.6791763
41.9786747,-87.82257561
41.84594379,-87.64346912
41.99572241,-87.88446293
41.77856902,-87.78618732
41.87900947,-87.66014812
41.72628567,-87.62071205
41.73416055,-87.682473
41.94789014,-87.79729902
41.74003783,-87.57698663
41.73704866,-87.68850764
41.73871946,-87.71030655
41.97014117,-87.64604691
41.67769659,-87.65041566
41.74831187,-87.68131133
41.79517092,-87.71509596
41.9353656,-87.68553252
41.9797958,-87.76120954
41.72449614,-87.63723826
41.79704262,-87.79293218
41.68987959,-87.64230163
41.71339515,-87.64908197
41.98925238,-87.71517107
41.80720547,-87.58850295
41.78954568,-87.60341173
41.9725598,-87.80125137
41.71659935,-87.68193597
41.99214213,-87.78543247
41.88004383,-87.67478155
41.82443981,-87.63802054
41.99370817,-87.79276893
41.9828166,-87.67459523
41.92308809,-87.73040182
41.66340331,-87.62579388
41.69837375,-87.5257825
41.71691212,-87.67709794
41.91622187,-87.80323703
41.70542073,-87.7074384
41.6900827,-87.64230678
41.94952786,-87.81328362
41.74473879,-87.62121525
41.72442826,-87.64693917
41.83747875,-87.61454412
41.80573062,-87.68032234
41.80478291,-87.75163747
42.00441384,-87.78078334
41.91535957,-87.75588109
41.83907604,-87.63412633
41.67341455,-87.66003631
41.94214742,-87.82402874
41.79438584,-87.73054608
41.80512655,-87.73942055
41.69885245,-87.67435217
41.79816332,-87.73923179
41.72209743,-87.60143561
41.99420309,-87.71775708
41.94947081,-87.79553964
41.74025716,-87.67168292
41.78729361,-87.70828175
41.72390867,-87.64449403
41.69498221,-87.52701858
41.93306749,-87.8053541
41.97428751,-87.74693496
41.91573092,-87.76098847
41.99597359,-87.73497864
41.86574751,-87.68173115
41.9192239,-87.78164747
41.87678674,-87.63851092
41.69358981,-87.6363743
41.78528246,-87.76767217
41.95564577,-87.78175625
41.96323706,-87.69852374
41.71544236,-87.61886131
41.88023195,-87.66318313
41.69825703,-87.54134624
41.7522596,-87.72200193
41.71085485,-87.68425004
41.74708745,-87.63726178
41.73249444,-87.5634573
41.97828306,-87.75668476
41.9453371,-87.70410482
41.79260477,-87.76889494
41.83473706,-87.66685041
41.954321,-87.66655078
41.69844836,-87.53528374
41.65116812,-87.54230385
41.99630577,-87.75535591
41.97917344,-87.81934253
41.72802402,-87.64339134
41.73249239,-87.57803503
41.9357358,-87.69924861
41.81235546,-87.72742471
41.95981626,-87.73979153
41.92787617,-87.79781571
41.93943184,-87.69176176
41.81233253,-87.72619974
41.93503023,-87.69770464
41.77241536,-87.73113675
41.97243724,-87.69881484
41.99243443,-87.73251406
41.70920234,-87.66881155
41.99018546,-87.78084019
41.69884249,-87.65565166
41.97045071,-87.68705624
41.91581734,-87.73751727
41.91386132,-87.64625425
41.83435339,-87.60761811
41.7990896,-87.79054947
41.98015023,-87.76961759
41.78876013,-87.58665207
42.00188694,-87.7046149
41.75270098,-87.59186737
42.00159772,-87.77442818
41.79439136,-87.73422423
41.8157297,-87.68061696
41.68976974,-87.64594941
41.88850174,-87.64577686
41.94811245,-87.79730451
41.94013262,-87.8276321
41.95659351,-87.7848253
41.77412158,-87.72630361
41.98007182,-87.76595515
41.75724774,-87.59775979
41.67310042,-87.65515308
41.72611632,-87.6469908
41.75674613,-87.67331679
41.6963347,-87.53165925
41.94278269,-87.69920084
41.71219624,-87.61146236
41.825925,-87.67394592
41.98345327,-87.73210565
41.72417036,-87.6566677
41.65846846,-87.55441516
41.82793206,-87.66227224
41.72603033,-87.67978194
41.70360713,-87.5316568
41.77687575,-87.75317656
41.98504466,-87.80692577
41.79714703,-87.73063023
41.79519521,-87.7916605
41.99769997,-87.79900024
41.96126826,-87.69533716
41.81668394,-87.74338578
41.78954568,-87.60341173
41.80148107,-87.7515463
41.65842447,-87.55197849
41.6881322,-87.68383779
41.96373897,-87.83846882
41.72225802,-87.59096103
41.93986004,-87.80369554
41.9124698,-87.73865793
41.66614104,-87.6318796
41.79797238,-87.71961662
41.71758847,-87.61403192
41.7536167,-87.71508443
41.74696212,-87.70353182
41.75869414,-87.68675163
41.95135444,-87.68717566
41.73874906,-87.73497984
42.00299389,-87.81160857
41.72824169,-87.64812216
41.79561495,-87.78068448
41.79171928,-87.64752354
41.78983506,-87.79271037
42.00925828,-87.70922266
41.65833675,-87.54836767
41.95378308,-87.91510545
41.73420237,-87.57807728
41.82656618,-87.64845426
41.91170322,-87.80586085
41.94962064,-87.80594907
41.92113376,-87.63177243
41.72662972,-87.61910737
41.67337721,-87.65881781
41.94719736,-87.8303847
41.72446794,-87.56272891
41.85996645,-87.69957922
41.73125119,-87.5622192
41.69290814,-87.54131666
41.78129782,-87.73994113
42.00379261,-87.7093607
41.95837924,-87.67074022
41.69523113,-87.643687
41.71508175,-87.62045124
41.7375408,-87.71106905
41.73747735,-87.6881223
41.9476368,-87.81564793
41.67356853,-87.6249322
41.77739876,-87.7524056
41.97153182,-87.68169846
41.89169188,-87.69005076
41.8130235,-87.71020327
41.73155444,-87.57770897
41.88137365,-87.62080548
41.69681771,-87.53166057
41.96324289,-87.72910049
41.9695968,-87.77709085
41.743233,-87.71319068
41.78043637,-87.78991485
41.728863,-87.58917416
41.95408104,-87.77314505
42.01835472,-87.70259797
42.00054314,-87.67395254
41.6930613,-87.52703525
41.9494661,-87.69005103
41.76359057,-87.57010864
41.93840902,-87.82509496
41.9929076,-87.79996733
41.98295203,-87.7651572
41.69265258,-87.69964989
41.91127907,-87.79605874
41.80905711,-87.73113116
41.84199947,-87.6213012
41.98361436,-87.79908125
41.69814964,-87.53890886
41.79654902,-87.71467198
41.78821945,-87.7633488
41.90914518,-87.78526475
41.70040338,-87.54378066
42.00525769,-87.81036855
41.69928266,-87.66804584
41.72837346,-87.6724936
41.81294938,-87.71020032
41.85067984,-87.62223266
41.75247166,-87.73782091
41.79021162,-87.64505342
41.7264074,-87.6191025
41.99117522,-87.67984283
41.70031432,-87.53407423
41.94783166,-87.81443696
41.74745001,-87.69744395
41.69885245,-87.67435217
41.71606203,-87.6285497
41.69477915,-87.52702112
41.78056753,-87.78747925
41.7994486,-87.74904879
41.98991746,-87.74619931
42.00022759,-87.80676753
41.9342724,-87.73385041
41.92237288,-87.79640295
41.70230463,-87.6402644
41.74913607,-87.57837133
41.70542073,-87.7074384
41.73866374,-87.59312441
41.82661647,-87.63991222
41.87908308,-87.65539941
41.97556632,-87.79805628
41.73270226,-87.57075285
41.79051213,-87.73656321
41.89715849,-87.61727286
41.94187339,-87.69902607
41.74204357,-87.72946392
41.70011956,-87.6975992
41.73064842,-87.678713
41.78279732,-87.76679937
41.83403791,-87.72793213
41.79649652,-87.73428164
41.78779407,-87.79756039
41.68021547,-87.67288404
41.78526515,-87.76861466
41.69737671,-87.64132427
41.80840719,-87.74929384
41.96845221,-87.64491779
41.94174262,-87.74080825
41.93742658,-87.77375025
41.80603146,-87.59411002
41.69849793,-87.66240753
41.71709334,-87.65165798
41.79171827,-87.64873367
41.65818792,-87.63322842
41.68739907,-87.70801217
41.69682126,-87.54008228
41.95979455,-87.72412177
41.73856669,-87.67407455
41.82679566,-87.60501406
41.9836378,-87.81740507
41.97077714,-87.69241811
42.00608164,-87.69495583
41.74177811,-87.57579733
41.69435404,-87.71069094
41.81861465,-87.64684411
41.74990843,-87.73411764
41.98709298,-87.74072262
41.84183629,-87.73300016
41.79749937,-87.77708526
41.9743879,-87.78789782
41.67844219,-87.54003714
41.7099711,-87.68764664
41.78507117,-87.77836604
41.6853509,-87.60705449
41.81144459,-87.65854509
41.98963359,-87.77511036
41.74542589,-87.70715262
41.95619381,-87.71788403
41.98363186,-87.7853289
41.69698055,-87.6388862
41.80420698,-87.59418235
41.78768387,-87.79629259
41.93369071,-87.78091641
41.87151324,-87.67404668
41.77394934,-87.7384948
41.95751004,-87.7757033
41.98212986,-87.71492367
41.91461333,-87.69921891
41.98600547,-87.77674574
41.71208057,-87.61753975
41.69137132,-87.54131721
41.67337698,-87.65272705
41.69713889,-87.63648244
41.9420809,-87.8326156
41.95772889,-87.68419576
41.70213459,-87.68397887
41.81220653,-87.75062024
41.81398583,-87.65529031
41.95132747,-87.80354915
41.7870312,-87.74538477
41.73006737,-87.61718624
41.78148379,-87.73505569
42.00925828,-87.70922266
41.74145149,-87.61950742
41.97920901,-87.81687444
41.68256147,-87.65910629
41.96376257,-87.68065986
41.72308695,-87.6178059
41.78681868,-87.73032729
41.75716609,-87.67333081
41.81248815,-87.72864865
41.94755406,-87.83162805
41.98586732,-87.7670145
41.71103834,-87.56576068
42.01774608,-87.81755267
41.73761049,-87.73609693
41.69999448,-87.68018844
41.95716632,-87.78180932
41.93306447,-87.80291383
41.79516966,-87.7880008
41.98021849,-87.73590587
41.73670091,-87.66794559
41.73542062,-87.68887932
41.94592004,-87.68459126
41.8142991,-87.59696796
41.74206208,-87.54179384
41.98931171,-87.82268186
41.97613993,-87.79513513
41.74793825,-87.73258585
41.98931171,-87.82268186
41.67353679,-87.63093913
41.77037236,-87.72620699
41.77380051,-87.79454607
41.73121278,-87.56221966
42.00368261,-87.76979622
41.7738254,-87.74212897
41.8465411,-87.68865351
41.83933367,-87.67541197
41.7861064,-87.79875513
41.9750976,-87.64703069
41.74704373,-87.5929512
41.93798771,-87.81071271
41.80010695,-87.70130631
41.78507108,-87.7783477
41.83154424,-87.7177696
41.73416009,-87.59907477
41.75525698,-87.6720603
41.81053727,-87.73710734
41.80355399,-87.73570133
41.95274689,-87.70920812
41.83449516,-87.73401183
41.74558342,-87.7088697
41.98341825,-87.78772513
41.95681172,-87.76870198
41.71874854,-87.64435867
41.71923729,-87.67386923
41.70784531,-87.67525647
41.89189447,-87.73831627
41.83563143,-87.62507803
41.74929189,-87.69505109
41.7520155,-87.73295829
41.92040331,-87.80247489
41.76940617,-87.71129273
41.66771173,-87.61910748
41.93335586,-87.7809046
41.68143008,-87.70649217
41.99297675,-87.80008446
41.71199313,-87.6114573
41.83675212,-87.69500845
41.79171089,-87.76349022
42.00362021,-87.77556207
41.74365931,-87.68697212
41.79882638,-87.79176195
41.84927209,-87.62490556
41.74037682,-87.54175591
41.97679641,-87.78944395
41.70282428,-87.64270502
41.73034152,-87.63859661
41.95140061,-87.79743137
41.73626815,-87.59914236
41.65182913,-87.61497255
41.79678508,-87.79536212
41.96350901,-87.83669099
41.68711877,-87.72016607
41.80514932,-87.74064172
41.78580358,-87.78401012
41.71707983,-87.53770147
41.97815221,-87.75196006
41.79340999,-87.78672488
41.80216352,-87.68671091
41.82566212,-87.68854748
41.69996212,-87.6645418
41.93076167,-87.67077622
41.69276655,-87.70340905
41.74741285,-87.6986646
41.78309702,-87.76192755
41.95519887,-87.78241083
41.67859056,-87.53688721
41.96330877,-87.72910355
41.75309859,-87.67564835
41.73311487,-87.65447453
41.95378308,-87.91510545
41.97919394,-87.67215374
41.9886069,-87.77222081
41.80783991,-87.65364585
41.89937764,-87.75817025
41.89220503,-87.60546878
41.72095191,-87.55006396
41.97990838,-87.79762271
41.68259556,-87.61534797
41.68016061,-87.67288826
41.66561246,-87.61736662
41.91164373,-87.79364927
41.80300145,-87.74669853
41.97093544,-87.77585099
41.74512923,-87.60991364
41.86339101,-87.67370061
41.7158638,-87.6369981
41.9606829,-87.67238926
41.71814384,-87.59344418
41.9412642,-87.73956665
41.70864604,-87.61380201
41.73586013,-87.73725261
41.7424429,-87.57299004
41.65302107,-87.54838464
41.97956873,-87.84644114
41.98743443,-87.7659376
41.97080167,-87.72933428
41.71928846,-87.59348233
41.66591501,-87.64031078
42.0195015,-87.68579065
41.7078395,-87.65258708
41.9656272,-87.83979264
41.89041561,-87.77498709
41.69652418,-87.52462659
41.86566429,-87.7603155
41.69449055,-87.53166384
41.65919367,-87.55776584
41.70542387,-87.53165621
41.93356343,-87.7699692
41.67154499,-87.63328502
41.79699204,-87.7991341
41.70664036,-87.66570675
41.95644824,-87.78889641
41.78177294,-87.72895564
41.94738967,-87.67856618
41.92990269,-87.77957099
41.70284441,-87.66797983
41.78791106,-87.68112657
41.78965518,-87.78659543
41.69885245,-87.67435217
41.79445576,-87.72196784
41.81151283,-87.65522101
41.74739031,-87.70354596
41.96693656,-87.75140385
41.74043954,-87.67047189
41.8363835,-87.73723079
41.8698186,-87.62051894
41.74429535,-87.72453626
41.7956832,-87.733035
41.95186996,-87.79744949
41.94009956,-87.83010233
41.72299363,-87.61780327
41.70834564,-87.61623346
41.78360804,-87.72412052
41.94583488,-87.67973631
41.74750048,-87.57712257
41.73108918,-87.56097918
41.73111945,-87.56221711
41.91797549,-87.77094405
41.86911254,-87.67605394
41.714371,-87.61516659
